,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,SCALED_SCORE
6778,0,0,0,0,270000.0,4,4,1,1,-16723,-712,1,1,0,0,10,2.0,5.0
6779,1,1,0,2,315000.0,4,4,1,1,-12906,-408,1,1,0,0,4,4.0,5.0
6780,1,0,0,1,130500.0,4,2,1,4,-11331,-1808,1,1,1,0,17,3.0,5.5
6782,0,0,0,1,112500.0,4,4,1,1,-12424,-1716,1,0,0,0,2,3.0,5.911111111111111
6784,1,0,0,1,189000.0,4,4,1,1,-8966,-985,1,1,0,0,4,3.0,5.0
6785,0,0,0,1,112500.0,4,2,1,1,-8865,-1351,1,0,0,0,17,3.0,5.0
6786,0,0,0,0,112500.0,2,4,4,1,-19295,-5246,1,1,0,0,17,1.0,5.428571428571429
6787,1,1,0,0,99000.0,4,1,1,5,-10417,-436,1,0,0,0,17,2.0,5.0
6788,0,0,0,0,216000.0,2,1,4,1,-18408,-4242,1,0,1,0,3,1.0,6.0
6789,0,0,0,0,103500.0,4,4,3,5,-9819,-2568,1,1,0,0,17,1.0,5.0
6790,0,0,0,1,135000.0,4,4,0,1,-10151,-1138,1,0,0,0,8,3.0,5.0
6791,0,1,0,0,337500.0,4,4,1,1,-17079,-681,1,1,1,0,8,2.0,5.708333333333333
6792,0,0,0,0,202500.0,4,1,0,1,-9573,-1107,1,1,1,0,14,2.0,5.647058823529412
6793,1,0,0,2,202500.0,4,4,0,1,-10525,-863,1,1,1,0,17,4.0,4.857142857142857
6794,1,0,0,0,337500.0,4,1,1,1,-13631,-2538,1,0,1,0,17,2.0,5.0
6795,0,1,0,0,180000.0,4,1,1,1,-15184,-347,1,1,1,0,10,2.0,6.0
6796,0,0,0,0,90000.0,4,4,1,1,-18728,-9325,1,0,0,0,2,2.0,6.0
6797,1,1,0,0,225000.0,0,4,1,2,-19142,-2415,1,1,0,0,17,2.0,5.696969696969697
6798,1,1,0,1,135000.0,4,4,0,1,-11494,-559,1,1,0,0,9,3.0,5.0
6799,1,0,0,0,157500.0,2,1,1,1,-11965,-3876,1,0,0,0,3,2.0,5.95
6800,0,0,0,1,90000.0,4,4,1,1,-9189,-436,1,1,0,0,4,3.0,5.043478260869565
6802,0,0,1,1,157500.0,4,4,1,1,-17262,-1107,1,1,1,0,14,3.0,5.0
6803,0,1,1,1,121500.0,4,4,1,1,-15999,-3269,1,1,0,0,14,3.0,5.0
6804,1,1,1,0,225000.0,2,1,1,1,-11898,-2446,1,0,0,0,17,2.0,5.25
6806,1,1,1,0,225000.0,4,4,0,1,-16270,-467,1,0,0,0,4,2.0,5.0
6807,1,1,1,0,180000.0,4,4,3,1,-11954,-467,1,0,0,1,4,1.0,5.0
6810,0,0,1,0,225000.0,2,4,1,1,-10100,-863,1,0,0,0,3,2.0,5.357142857142857
6813,1,0,0,2,180000.0,4,4,1,1,-9930,-2324,1,0,0,1,8,4.0,5.0
6814,0,1,1,0,157500.0,4,1,1,0,-22185,-347,1,1,0,0,0,2.0,5.75
6815,0,0,1,0,126000.0,2,2,1,1,-17529,-1716,1,0,0,0,17,2.0,4.611111111111111
6816,0,0,1,0,166500.0,4,2,1,1,-10794,-4029,1,0,0,1,8,2.0,5.807692307692308
6817,0,0,1,1,135000.0,0,4,4,2,-17121,-9751,1,0,0,0,3,2.0,5.142857142857143
6818,1,1,1,1,157500.0,4,4,1,1,-15239,-2538,1,0,1,0,4,3.0,5.0
6819,0,0,1,2,157500.0,4,1,3,1,-18518,-1989,1,0,0,0,17,3.0,6.0
6820,0,0,1,0,180000.0,4,4,1,1,-22011,-4273,1,0,0,0,3,2.0,6.0
6821,1,0,1,0,202500.0,4,4,0,1,-10886,-742,1,0,0,0,4,2.0,5.0
6823,0,0,1,1,180000.0,0,1,2,1,-17289,-5550,1,0,0,1,10,2.0,5.08
6824,1,1,0,0,225000.0,4,4,3,1,-13246,-2659,1,0,0,1,17,1.0,5.411764705882353
6827,0,0,1,0,81000.0,4,4,1,1,-19738,-286,1,1,0,0,14,2.0,5.0
6828,1,0,1,1,175500.0,4,4,1,4,-10917,-377,1,0,0,0,14,3.0,5.0
6829,1,0,1,0,315000.0,4,4,1,1,-10744,-3420,1,0,0,1,8,2.0,5.0
6830,1,0,1,2,135000.0,4,4,1,1,-11010,-1838,1,0,0,0,3,4.0,5.0
6831,1,0,0,0,247500.0,0,4,1,4,-18993,-1747,1,0,0,1,16,2.0,6.0
6832,0,0,1,0,112500.0,4,2,3,1,-8213,-347,1,0,0,0,14,1.0,5.0
6833,1,0,1,2,180000.0,4,4,1,1,-17005,-3267,1,0,0,0,8,4.0,5.0
6835,0,0,1,1,135000.0,4,4,3,1,-15114,-6250,1,0,0,0,14,2.0,5.836734693877551
6836,0,1,1,0,157500.0,0,1,1,1,-14639,-679,1,0,0,0,0,2.0,5.266666666666667
6837,1,1,1,0,225000.0,0,1,3,1,-10973,-194,1,0,0,0,17,1.0,5.478260869565218
6838,1,0,1,0,135000.0,4,4,0,1,-17092,-1290,1,0,0,0,4,2.0,5.444444444444445
6840,0,1,1,0,135000.0,4,4,1,1,-21724,-1351,1,0,0,0,17,2.0,5.833333333333333
6841,0,0,1,0,157500.0,4,4,1,1,-11490,-3116,1,1,1,0,17,2.0,5.916666666666667
6842,0,1,1,2,202500.0,0,4,1,1,-12642,-3298,1,0,0,0,6,4.0,5.0
6843,1,1,1,0,360000.0,4,4,1,1,-17257,-3236,1,0,0,0,4,2.0,5.785714285714286
6844,0,0,0,0,360000.0,0,4,4,1,-22770,-5459,1,0,0,0,17,1.0,5.5
6846,1,1,1,0,157500.0,4,4,1,4,-13212,-771,1,0,0,0,4,2.0,5.555555555555555
6847,1,1,1,0,135000.0,4,4,1,1,-18408,-5093,1,0,0,0,4,2.0,5.875
6848,0,1,1,0,270000.0,0,1,1,1,-17833,-620,1,0,1,0,0,2.0,5.826086956521739
6851,0,1,1,0,157500.0,0,1,1,1,-17052,-3055,1,0,0,0,14,2.0,5.833333333333333
6853,0,0,1,0,81000.0,0,4,1,1,-24017,-437,1,0,0,0,11,2.0,5.0
6854,1,1,1,2,247500.0,4,4,1,1,-10771,-1351,1,0,0,0,8,4.0,5.0
6855,0,0,0,1,81000.0,4,4,1,5,-12812,-3389,1,1,1,0,3,3.0,5.714285714285714
6856,0,1,1,2,166500.0,4,4,1,1,-14557,-7346,1,0,1,1,0,4.0,5.705882352941177
6857,1,1,1,0,252000.0,4,4,1,1,-21663,-8015,1,0,1,0,3,2.0,5.0
6859,0,0,1,0,225000.0,4,4,1,3,-19064,-3907,1,1,1,0,17,2.0,5.0
6860,0,0,1,1,135000.0,4,4,1,1,-14948,-4881,1,0,0,0,8,3.0,5.612903225806452
6861,0,0,1,0,135000.0,4,4,1,1,-13016,-2324,1,1,1,0,17,2.0,4.962962962962963
6862,0,1,1,0,135000.0,0,1,1,1,-14810,-1655,1,0,0,0,8,2.0,5.0
6863,0,0,0,0,121500.0,0,4,0,2,-13735,-679,1,1,0,0,8,2.0,5.0
6865,0,0,1,2,112500.0,4,4,1,1,-11875,-2568,1,1,0,0,8,4.0,5.0
6866,0,0,1,0,166500.0,4,1,3,1,-16427,-7104,1,0,0,0,6,1.0,5.0
6867,0,0,1,1,67500.0,0,1,1,1,-8520,-133,1,0,0,0,17,3.0,5.8125
6868,0,0,1,0,202500.0,4,4,1,1,-14523,-3420,1,0,0,0,3,2.0,3.0
6869,1,0,0,1,180000.0,2,4,1,1,-13866,-6281,1,0,0,0,10,3.0,5.727272727272728
6872,0,0,1,0,67500.0,4,2,1,1,-10759,-2171,1,0,1,0,14,2.0,5.0
6873,1,1,1,1,180000.0,0,1,1,1,-9961,-1775,1,0,0,0,17,3.0,5.944444444444445
6874,1,0,0,0,202500.0,4,4,0,1,-22800,-102,1,0,0,0,4,2.0,5.0
6876,1,1,1,0,382500.0,4,1,2,1,-14806,-710,1,1,1,0,10,1.0,5.0
6877,1,0,1,0,112500.0,0,4,3,1,-9435,-1472,1,0,1,0,8,1.0,5.0
6879,0,1,0,0,270000.0,0,4,1,1,-14775,-498,1,0,0,0,10,2.0,5.5625
6881,0,0,1,0,90000.0,0,4,1,1,-20332,-1107,1,0,0,0,14,2.0,5.0
6882,1,1,1,1,189000.0,4,1,1,1,-13317,-3663,1,0,0,0,6,3.0,5.92
6884,1,0,1,1,202500.0,2,1,1,1,-10756,-2355,1,0,0,0,3,3.0,5.775
6885,0,0,1,1,67500.0,4,4,1,1,-11032,-314,1,1,0,0,0,3.0,5.7368421052631575
6887,0,0,0,0,108000.0,2,4,1,2,-8862,-1625,1,1,0,0,11,2.0,5.0
6889,0,0,1,0,90000.0,4,4,2,1,-19973,-12917,1,0,0,0,0,1.0,5.75
6890,1,1,1,0,112500.0,4,4,1,1,-11582,-741,1,0,1,0,3,2.0,5.285714285714286
6891,0,1,1,2,283500.0,2,1,1,1,-12902,-4120,1,0,0,0,3,4.0,5.0
6892,0,0,1,0,180000.0,2,1,1,1,-21601,-12490,1,1,0,0,6,2.0,5.0
6893,1,1,1,1,121500.0,4,4,1,5,-10511,-2355,1,1,1,0,8,3.0,5.705882352941177
6894,1,1,1,0,270000.0,0,4,1,1,-14401,-3389,1,0,0,1,8,2.0,5.76
6895,0,0,1,0,112500.0,2,4,1,2,-10826,-1472,1,0,0,0,11,2.0,5.5
6896,1,0,1,0,270000.0,4,4,1,5,-14754,-2871,1,1,0,0,8,2.0,6.0
6897,0,0,1,1,135000.0,0,4,3,1,-14578,-7346,1,0,0,0,8,2.0,5.48
6898,0,0,1,0,202500.0,4,4,3,1,-10752,-590,1,1,0,0,17,1.0,5.0
6899,0,1,1,2,90000.0,4,1,1,1,-11599,-1928,1,1,1,0,0,4.0,5.0
6901,0,1,1,2,234000.0,0,4,1,1,-12226,-1382,1,1,1,0,14,4.0,5.0
6903,1,1,1,0,315000.0,0,1,1,1,-12846,-164,1,0,0,0,10,2.0,5.6923076923076925
6904,0,0,1,0,121500.0,0,1,1,1,-17046,-1410,1,0,1,0,0,2.0,5.333333333333333
6906,1,0,0,0,121500.0,4,4,1,1,-10159,-1898,1,1,1,0,14,2.0,5.44
6907,0,1,1,0,135000.0,4,4,1,1,-15649,-8412,1,1,1,0,11,2.0,5.754385964912281
6908,0,1,1,1,315000.0,4,4,1,1,-15506,-6099,1,0,0,0,8,3.0,5.883333333333334
6909,0,0,1,2,135000.0,4,4,1,1,-10924,-679,1,1,0,0,17,4.0,5.0
6911,1,1,1,0,112500.0,0,4,3,1,-8272,-286,1,0,1,0,3,1.0,5.222222222222222
6912,0,0,1,1,112500.0,0,4,1,1,-13114,-406,1,0,0,0,17,3.0,5.413793103448276
6913,1,1,0,0,247500.0,0,4,1,1,-17455,-1321,1,0,0,0,4,2.0,5.0
6915,1,1,1,0,135000.0,0,4,1,1,-19095,-6342,1,0,0,0,4,2.0,5.928571428571429
6916,0,0,1,1,157500.0,0,4,0,1,-14642,-345,1,0,0,0,2,3.0,5.6
6917,0,0,0,1,157500.0,0,1,1,1,-11713,-529,1,0,0,0,17,3.0,5.0
6918,1,1,1,2,81000.0,2,4,1,1,-13276,-5581,1,1,0,0,3,4.0,5.5
6919,1,1,1,0,360000.0,0,4,1,1,-15344,-314,1,0,0,0,4,2.0,5.0
6920,0,1,1,1,157500.0,0,4,1,1,-14220,-498,1,0,0,0,14,3.0,5.666666666666667
6921,0,0,1,0,90000.0,0,4,1,1,-16541,-102,1,1,1,0,14,2.0,5.755102040816326
6922,0,0,1,0,90000.0,4,4,1,1,-16709,-894,1,0,0,0,17,2.0,5.571428571428571
6923,0,0,1,1,103500.0,0,4,3,1,-11529,-651,1,0,0,0,0,2.0,5.25
6924,0,0,1,0,180000.0,4,1,0,1,-9481,-651,1,0,1,0,10,2.0,5.0
6925,0,0,1,0,45000.0,2,4,1,1,-10068,-620,1,1,1,0,11,2.0,5.0
6926,0,0,1,0,112500.0,4,4,1,4,-16022,-9052,1,0,0,0,14,2.0,5.0
6927,1,1,1,0,225000.0,4,4,3,1,-9586,-1107,1,0,0,0,17,1.0,5.75
6928,0,0,0,0,225000.0,2,1,1,1,-17706,-2293,1,0,0,0,3,2.0,5.0588235294117645
6929,1,1,1,2,135000.0,4,4,1,1,-14677,-3938,1,1,0,0,8,4.0,5.934426229508197
6930,0,0,1,2,180000.0,4,1,1,1,-11560,-467,1,1,0,0,17,4.0,5.804347826086956
6931,1,1,1,2,180000.0,4,1,1,1,-13174,-2477,1,0,0,0,10,4.0,5.851851851851852
6932,1,1,1,0,270000.0,0,4,1,1,-18101,-1806,1,0,0,0,17,2.0,4.857142857142857
6934,0,0,1,0,90000.0,4,4,1,1,-17969,-3573,1,0,0,0,14,2.0,5.904761904761905
6937,0,1,1,0,225000.0,0,1,1,1,-16263,-314,1,0,1,0,6,2.0,5.8125
6938,0,0,0,1,225000.0,0,4,3,1,-13987,-985,1,0,0,1,0,2.0,5.0
6940,1,1,0,0,135000.0,0,4,1,1,-14632,-437,1,0,0,0,4,2.0,5.828571428571428
6941,0,1,1,0,144000.0,4,4,1,1,-13455,-2051,1,0,0,0,3,2.0,5.0
6942,0,1,1,0,139500.0,4,4,1,1,-14965,-2202,1,1,1,0,14,2.0,5.0
6943,0,0,0,0,135000.0,4,4,1,1,-17803,-10762,1,0,0,0,0,2.0,5.0
6944,0,0,0,0,225000.0,4,1,3,4,-18173,-777,1,0,0,0,14,1.0,5.0
6945,0,1,1,0,247500.0,4,4,1,1,-18283,-1113,1,0,0,0,17,2.0,5.0
6946,0,0,0,0,225000.0,4,1,1,2,-11000,-808,1,1,0,0,17,2.0,5.766666666666667
6947,0,1,1,2,76500.0,4,1,1,1,-12463,-1631,1,0,1,0,17,4.0,5.0
6949,1,0,1,0,225000.0,4,1,3,1,-14753,-1965,1,0,0,0,16,1.0,4.916666666666667
6950,1,1,1,0,337500.0,2,4,1,1,-18806,-1204,1,0,0,0,16,2.0,5.64
6953,1,1,0,0,180000.0,4,4,3,5,-11136,-3487,1,0,1,0,14,1.0,5.785714285714286
6954,0,0,0,1,180000.0,4,2,1,5,-9911,-2665,1,0,0,0,17,3.0,4.785714285714286
6956,0,0,1,2,337500.0,2,1,1,1,-15648,-4157,1,1,0,1,10,4.0,5.241379310344827
6957,0,1,1,1,315000.0,2,1,1,1,-14004,-292,1,0,0,0,10,3.0,5.543478260869565
6958,1,1,1,0,135000.0,4,4,1,1,-17890,-200,1,0,0,0,17,2.0,5.0
6959,0,0,1,2,180000.0,2,4,1,1,-15481,-412,1,0,0,0,10,4.0,4.583333333333333
6960,0,0,1,2,90000.0,4,4,1,1,-9899,-320,1,0,0,0,16,4.0,5.0
6962,0,1,1,2,225000.0,4,4,4,1,-10882,-4126,1,1,1,0,10,3.0,5.727272727272728
6964,1,0,1,2,189000.0,2,4,1,1,-18671,-1508,1,0,0,0,17,4.0,5.0
6965,1,0,1,0,315000.0,4,4,3,1,-17191,-2422,1,0,1,0,8,1.0,5.0
6966,1,1,1,2,112500.0,4,4,1,1,-13022,-1600,1,0,0,0,8,4.0,5.7368421052631575
6967,0,0,1,1,112500.0,4,4,3,3,-13593,-1692,1,0,0,0,14,2.0,5.583333333333333
6969,1,0,1,2,135000.0,0,4,1,1,-13037,-200,1,0,0,0,8,4.0,5.0
6971,0,0,1,1,157500.0,4,4,1,1,-18150,-1812,1,0,0,0,4,3.0,5.0
6972,1,0,1,0,126000.0,0,4,1,1,-15972,-1051,1,0,0,0,6,2.0,5.966666666666667
6973,0,1,1,2,94500.0,4,4,1,1,-12628,-3487,1,0,0,0,2,4.0,5.0
6974,0,0,1,0,315000.0,4,4,1,1,-22334,-14810,1,0,0,0,11,2.0,5.865384615384615
6975,1,1,1,0,180000.0,4,4,1,1,-20201,-596,1,1,1,0,4,2.0,5.0
6976,1,1,1,2,292500.0,4,4,1,1,-13949,-3030,1,0,0,0,8,4.0,6.0
6980,0,0,0,0,112500.0,0,3,1,2,-19020,-231,1,0,0,0,14,2.0,5.555555555555555
6981,1,1,1,2,126000.0,4,4,1,1,-16468,-3304,1,1,1,0,4,4.0,5.829268292682927
6983,1,0,1,1,202500.0,4,4,1,1,-17223,-1432,1,0,0,0,8,3.0,4.916666666666667
6984,0,0,1,0,135000.0,4,4,1,1,-20111,-10290,1,0,0,0,11,2.0,5.0
6985,0,0,0,0,225000.0,0,4,3,1,-10338,-581,1,0,1,0,8,1.0,5.657894736842105
6986,0,0,1,0,270000.0,0,4,1,1,-12654,-823,1,1,0,0,14,2.0,5.75
6987,0,0,1,2,157500.0,4,4,1,1,-14212,-1889,1,0,0,0,8,4.0,5.0
6989,0,1,1,0,180000.0,4,4,1,1,-12104,-854,1,1,1,0,11,2.0,5.538461538461538
6990,0,1,1,0,162000.0,4,4,0,1,-21152,-397,1,0,0,0,10,2.0,5.181818181818182
6991,1,1,1,1,225000.0,2,4,1,1,-11695,-3929,1,1,0,0,8,3.0,5.743589743589744
6993,0,0,1,0,157500.0,4,4,3,1,-18683,-458,1,0,1,0,14,1.0,5.0
6994,1,0,1,0,112500.0,4,4,1,1,-19511,-3503,1,0,0,0,4,2.0,5.0
6995,0,0,0,1,90000.0,4,4,1,5,-10092,-976,1,0,0,0,17,3.0,5.0
6996,0,0,1,1,120150.0,4,1,1,1,-9287,-1432,1,1,0,0,3,3.0,5.0
6997,0,0,1,0,193500.0,2,1,1,1,-11124,-1159,1,0,0,0,3,2.0,5.0
6998,0,1,1,0,157500.0,4,1,1,1,-16321,-336,1,0,1,0,17,2.0,5.0
6999,1,1,1,2,180000.0,2,4,1,1,-12258,-5450,1,0,0,0,4,4.0,5.742857142857143
7000,0,0,1,0,81000.0,0,4,1,1,-17163,-3258,1,1,1,0,14,2.0,5.4
7001,0,0,0,2,126000.0,4,4,1,1,-10088,-1797,1,1,1,0,6,4.0,5.0
7002,0,0,1,0,112500.0,4,4,3,1,-8237,-1281,1,0,0,0,6,1.0,5.647058823529412
7004,0,1,1,0,202500.0,4,4,1,1,-14711,-6425,1,0,0,0,14,2.0,5.805555555555555
7005,0,1,1,1,67500.0,4,4,1,5,-17206,-1401,1,0,0,0,8,3.0,5.7727272727272725
7006,1,1,1,0,202500.0,0,4,3,1,-10751,-336,1,0,0,0,8,1.0,5.0
7007,0,1,1,0,135000.0,4,4,0,1,-18090,-9194,1,0,0,0,11,2.0,5.333333333333333
7009,1,1,1,0,168750.0,4,4,1,1,-16031,-1797,1,0,0,0,8,2.0,4.8
7011,0,0,0,2,225000.0,4,4,3,2,-12378,-670,1,1,1,0,14,3.0,5.0
7012,1,1,1,0,270000.0,4,4,1,1,-16877,-2468,1,0,0,0,3,2.0,5.74468085106383
7014,0,0,1,0,94500.0,2,4,0,1,-15274,-216,1,1,1,0,3,2.0,5.552631578947368
7015,0,0,1,2,90000.0,4,4,1,1,-13120,-1493,1,0,0,0,14,4.0,5.777777777777778
7017,1,1,1,0,225000.0,0,4,1,1,-9017,-581,1,0,0,0,14,2.0,4.857142857142857
7018,0,1,1,0,202500.0,4,1,0,1,-15978,-3472,1,1,1,0,3,2.0,5.958333333333333
7019,0,0,1,1,157500.0,4,4,1,1,-14133,-185,1,0,1,0,14,3.0,5.808510638297872
7022,0,0,0,0,135000.0,0,4,1,2,-18524,-1707,1,0,0,0,17,2.0,5.617647058823529
7023,0,0,1,0,202500.0,0,2,1,1,-17828,-305,1,1,0,0,14,2.0,5.0
7025,0,1,0,0,180000.0,4,2,1,5,-10824,-762,1,0,0,0,10,2.0,5.0
7026,0,0,1,0,135000.0,2,1,2,1,-16493,-9255,1,0,0,0,3,1.0,5.804878048780488
7027,0,0,1,1,180000.0,4,4,1,1,-10645,-3868,1,1,1,0,14,3.0,5.921052631578948
7028,0,0,0,0,157500.0,4,4,1,1,-11140,-3807,1,1,0,0,8,2.0,5.3125
7029,0,0,1,0,112500.0,4,4,3,1,-20722,-2742,1,0,1,0,17,1.0,5.625
7030,0,0,0,0,85500.0,4,4,1,1,-16519,-1312,1,1,0,0,17,2.0,6.0
7031,1,1,0,0,157500.0,4,1,1,1,-15602,-611,1,0,0,0,17,2.0,5.85
7033,1,1,1,1,202500.0,4,2,1,1,-16856,-854,1,0,0,0,17,3.0,5.717948717948718
7034,1,1,1,0,180000.0,4,2,1,1,-17115,-4599,1,0,1,0,8,2.0,5.641025641025641
7035,1,0,1,0,225000.0,0,4,1,1,-11808,-3533,1,0,0,0,17,2.0,5.818181818181818
7036,0,1,1,0,157500.0,4,1,1,1,-10388,-2437,1,0,0,0,17,2.0,5.735294117647059
7040,0,0,1,1,202500.0,4,4,1,1,-15804,-732,1,0,0,1,17,3.0,5.0
7041,0,0,1,0,261000.0,4,4,1,1,-20047,-2559,1,0,0,0,8,2.0,5.0
7042,0,0,1,0,135000.0,0,4,4,0,-20178,-1707,1,0,0,0,14,1.0,5.052631578947368
7043,1,1,1,0,180000.0,4,4,1,1,-12917,-1766,1,1,0,0,14,2.0,5.0
7044,0,0,1,1,180000.0,4,4,1,1,-15116,-2284,1,0,0,0,8,3.0,5.5
7045,0,0,1,0,157500.0,0,4,0,1,-16628,-3654,1,0,0,0,8,2.0,5.368421052631579
7046,0,0,1,2,76500.0,0,4,1,2,-14375,-1281,1,0,0,0,14,4.0,5.0
7049,1,1,1,0,180000.0,4,4,1,1,-18679,-1797,1,0,0,0,4,2.0,5.0
7050,0,0,1,2,157500.0,4,4,1,1,-11771,-3929,1,0,1,0,6,4.0,5.111111111111111
7051,0,1,0,0,270000.0,4,4,2,1,-18806,-3654,1,0,1,0,14,1.0,5.923076923076923
7052,1,0,1,1,225000.0,4,4,1,1,-18176,-1312,1,0,1,0,8,3.0,5.5
7053,1,0,1,1,112500.0,0,4,1,1,-10189,-1189,1,1,1,0,17,3.0,5.277777777777778
7054,0,0,1,1,157500.0,4,3,4,1,-13361,-3258,1,0,0,0,2,2.0,5.0
7056,0,0,0,0,135000.0,0,4,2,2,-19124,-670,1,0,0,0,17,1.0,5.898305084745763
7057,1,1,1,2,139500.0,4,4,1,1,-9649,-2284,1,0,0,0,8,4.0,5.884615384615385
7058,0,0,0,1,202500.0,4,1,1,2,-12131,-793,1,0,0,0,17,3.0,5.76
7060,1,0,0,0,135000.0,2,4,3,3,-8100,-1493,1,0,0,0,4,1.0,5.0
7061,0,0,1,0,81000.0,4,4,2,1,-19668,-5419,1,0,0,0,17,1.0,5.0
7062,1,0,1,1,157500.0,4,4,1,1,-15627,-2315,1,0,0,0,17,3.0,3.952380952380953
7063,1,0,0,1,238500.0,0,4,3,0,-8794,-124,1,0,0,0,16,2.0,5.0
7064,1,1,1,0,216000.0,0,4,1,1,-16337,-1797,1,0,0,0,4,2.0,4.571428571428571
7065,1,1,0,2,135000.0,4,4,1,1,-14279,-5329,1,0,0,0,14,4.0,5.884615384615385
7066,1,0,1,1,189000.0,4,4,1,1,-16848,-611,1,0,0,0,6,3.0,4.967741935483871
7068,0,0,1,0,121500.0,4,4,1,1,-22046,-2011,1,0,0,0,8,2.0,5.0
7069,1,1,1,0,211500.0,0,4,1,1,-13427,-5237,1,1,0,0,17,2.0,5.857142857142857
7070,0,0,0,1,90000.0,0,4,1,1,-10883,-1858,1,0,0,0,17,3.0,5.4
7071,0,0,1,0,81000.0,4,4,1,1,-19661,-3046,1,1,1,0,10,2.0,5.0
7072,0,0,1,1,180000.0,0,1,1,1,-11117,-3227,1,0,0,0,0,3.0,5.0
7073,1,0,1,1,225000.0,4,4,1,1,-16286,-1677,1,0,0,0,4,3.0,5.911111111111111
7074,1,1,0,1,292500.0,0,4,1,1,-16310,-1401,1,0,0,0,4,3.0,4.357142857142857
7075,0,0,1,0,112500.0,4,4,1,1,-18365,-701,1,0,0,0,6,2.0,5.7368421052631575
7076,1,0,1,0,85500.0,2,4,2,0,-16542,-8737,1,1,1,0,3,1.0,5.7631578947368425
7077,0,0,0,0,90000.0,4,4,3,1,-12157,-1493,1,0,0,0,3,1.0,5.0
7078,0,0,1,1,265500.0,0,1,1,1,-12022,-4081,1,0,0,0,10,3.0,5.0
7080,1,0,1,1,112500.0,4,4,0,1,-18905,-4933,1,1,0,0,8,3.0,5.416666666666667
7081,0,0,1,1,112500.0,4,3,1,1,-13042,-3745,1,0,0,0,8,3.0,5.0
7082,1,1,0,1,225000.0,0,4,1,1,-12241,-2893,1,0,0,0,8,3.0,5.875
7083,0,1,1,1,126000.0,0,4,1,1,-10128,-367,1,0,1,0,3,3.0,5.6
7084,1,0,1,2,225000.0,4,4,1,1,-15016,-3411,1,0,0,0,8,4.0,5.342857142857143
7085,0,0,1,0,193500.0,4,4,1,1,-18093,-1036,1,0,0,0,8,2.0,5.0
7086,0,1,0,0,112500.0,2,4,1,1,-18463,-6394,1,0,0,0,3,2.0,5.0
7088,0,0,1,0,99000.0,4,4,4,1,-17352,-489,1,0,0,0,10,1.0,5.0
7089,0,1,1,1,139500.0,4,4,1,1,-14628,-7735,1,0,0,0,16,3.0,5.7105263157894735
7090,1,1,1,0,225000.0,4,4,1,1,-18437,-2499,1,1,0,0,10,2.0,5.5
7091,1,1,0,1,180000.0,0,4,1,1,-11751,-583,1,0,0,0,17,3.0,5.789473684210527
7092,0,0,1,0,225000.0,4,4,1,1,-13587,-4236,1,0,0,0,11,2.0,5.791666666666667
7093,0,0,0,0,112500.0,4,1,3,5,-11061,-157,1,1,1,0,6,1.0,5.6
7094,1,1,0,0,157500.0,4,4,1,1,-17412,-399,1,0,0,0,8,2.0,4.964285714285714
7095,1,1,1,0,225000.0,4,4,1,1,-17779,-1344,1,1,0,0,8,2.0,5.404255319148936
7096,1,1,1,1,144000.0,4,4,1,1,-11790,-1222,1,0,0,0,8,3.0,6.0
7097,1,1,1,0,180000.0,0,4,0,1,-16066,-1434,1,0,0,0,8,2.0,5.88
7098,0,1,1,0,117000.0,4,4,1,1,-18746,-218,1,0,0,0,14,2.0,5.0
7099,0,0,0,0,180000.0,4,4,1,1,-23354,-4448,1,0,0,0,17,2.0,5.473684210526316
7100,0,0,0,2,49500.0,4,4,1,1,-10368,-1740,1,1,1,0,14,4.0,5.0
7101,0,0,1,0,148500.0,4,2,3,1,-9924,-1830,1,0,1,0,11,1.0,5.181818181818182
7102,0,0,1,0,90000.0,4,4,1,1,-11789,-369,1,1,0,0,17,2.0,5.428571428571429
7103,0,0,1,0,90000.0,4,4,3,1,-19094,-1403,1,0,0,0,12,1.0,5.153846153846154
7104,1,1,1,0,211500.0,2,4,1,1,-15047,-7553,1,0,0,0,3,2.0,4.8
7105,1,1,1,0,112500.0,4,4,0,1,-18162,-6761,1,1,1,0,8,2.0,5.290322580645161
7106,1,0,1,0,270000.0,4,4,1,1,-19788,-2286,1,0,0,0,4,2.0,5.0
7107,0,0,1,0,76500.0,4,4,1,1,-17572,-4601,1,1,0,0,2,2.0,5.0
7108,0,0,1,2,265500.0,4,4,1,1,-11455,-1556,1,0,0,0,10,4.0,5.941176470588236
7109,0,0,0,1,90000.0,0,2,0,1,-11792,-126,1,0,0,0,8,3.0,5.966666666666667
7110,0,0,1,0,135000.0,4,4,3,1,-17073,-491,1,0,1,0,17,1.0,5.0
7111,1,0,1,0,225000.0,4,1,1,1,-16772,-279,1,0,0,0,6,2.0,5.571428571428571
7113,0,1,1,1,247500.0,0,1,0,1,-15340,-1009,1,0,1,0,14,3.0,5.675675675675675
7114,0,0,1,0,292500.0,0,1,3,1,-10533,-2317,1,1,0,0,10,1.0,5.785714285714286
